pred,obs,N,S,rowIndex,parameter,Resample
N,N,0.533862723896767,0.466137276103233,2,none,Fold01.Rep3
N,N,0.601699936712616,0.398300063287384,7,none,Fold01.Rep3
S,N,0.364339588068756,0.635660411931244,18,none,Fold01.Rep3
S,N,0.464749550422006,0.535250449577994,25,none,Fold01.Rep3
N,N,0.601699936712616,0.398300063287384,63,none,Fold01.Rep3
N,N,0.665844097222219,0.334155902777781,72,none,Fold01.Rep3
S,N,0.430531386132101,0.569468613867899,83,none,Fold01.Rep3
S,N,0.396964125373893,0.603035874626107,87,none,Fold01.Rep3
S,N,0.430531386132101,0.569468613867899,89,none,Fold01.Rep3
S,N,0.430531386132101,0.569468613867899,100,none,Fold01.Rep3
S,S,0.430531386132101,0.569468613867899,135,none,Fold01.Rep3
S,S,0.364339588068756,0.635660411931244,140,none,Fold01.Rep3
S,S,0.364339588068756,0.635660411931244,146,none,Fold01.Rep3
N,S,0.533862723896767,0.466137276103233,165,none,Fold01.Rep3
S,S,0.396964125373893,0.603035874626107,168,none,Fold01.Rep3
S,S,0.464749550422006,0.535250449577994,180,none,Fold01.Rep3
S,S,0.364339588068756,0.635660411931244,188,none,Fold01.Rep3
S,S,0.464749550422006,0.535250449577994,189,none,Fold01.Rep3
S,S,0.464749550422006,0.535250449577994,191,none,Fold01.Rep3
S,S,0.396964125373893,0.603035874626107,197,none,Fold01.Rep3
S,N,0.42694407955604,0.57305592044396,20,none,Fold02.Rep3
N,N,0.650477322651105,0.349522677348895,22,none,Fold02.Rep3
S,N,0.42694407955604,0.57305592044396,35,none,Fold02.Rep3
S,N,0.42694407955604,0.57305592044396,43,none,Fold02.Rep3
N,N,0.540760312134114,0.459239687865886,55,none,Fold02.Rep3
N,N,0.578344701243263,0.421655298756737,60,none,Fold02.Rep3
N,N,0.540760312134114,0.459239687865886,66,none,Fold02.Rep3
N,N,0.502706429350459,0.497293570649541,67,none,Fold02.Rep3
N,N,0.502706429350459,0.497293570649541,96,none,Fold02.Rep3
N,N,0.578344701243263,0.421655298756737,106,none,Fold02.Rep3
N,S,0.502706429350459,0.497293570649541,117,none,Fold02.Rep3
N,S,0.578344701243263,0.421655298756737,122,none,Fold02.Rep3
N,S,0.774072285285893,0.225927714714107,132,none,Fold02.Rep3
N,S,0.615042859099543,0.384957140900457,143,none,Fold02.Rep3
S,S,0.354461218737616,0.645538781262384,149,none,Fold02.Rep3
S,S,0.42694407955604,0.57305592044396,157,none,Fold02.Rep3
S,S,0.42694407955604,0.57305592044396,166,none,Fold02.Rep3
S,S,0.390096095668179,0.609903904331821,183,none,Fold02.Rep3
S,S,0.354461218737616,0.645538781262384,186,none,Fold02.Rep3
S,S,0.42694407955604,0.57305592044396,193,none,Fold02.Rep3
N,N,0.505015805778173,0.494984194221827,1,none,Fold03.Rep3
N,N,0.541742942765905,0.458257057234095,13,none,Fold03.Rep3
S,N,0.431795089753773,0.568204910246227,23,none,Fold03.Rep3
N,N,0.740994884477481,0.25900511552252,33,none,Fold03.Rep3
N,N,0.613478135458965,0.386521864541035,42,none,Fold03.Rep3
N,N,0.613478135458965,0.386521864541035,44,none,Fold03.Rep3
S,N,0.361438560499399,0.638561439500601,76,none,Fold03.Rep3
N,N,0.541742942765905,0.458257057234095,79,none,Fold03.Rep3
N,N,0.578022001650643,0.421977998349357,81,none,Fold03.Rep3
N,N,0.505015805778173,0.494984194221827,84,none,Fold03.Rep3
N,S,0.711739723685894,0.288260276314106,111,none,Fold03.Rep3
N,S,0.578022001650643,0.421977998349357,121,none,Fold03.Rep3
N,S,0.505015805778173,0.494984194221827,123,none,Fold03.Rep3
N,S,0.505015805778173,0.494984194221827,134,none,Fold03.Rep3
S,S,0.396079314127972,0.603920685872028,160,none,Fold03.Rep3
S,S,0.361438560499399,0.638561439500601,167,none,Fold03.Rep3
S,S,0.468234457577564,0.531765542422436,169,none,Fold03.Rep3
N,S,0.541742942765905,0.458257057234095,174,none,Fold03.Rep3
N,S,0.541742942765905,0.458257057234095,199,none,Fold03.Rep3
S,S,0.361438560499399,0.638561439500601,202,none,Fold03.Rep3
N,N,0.7643609921831,0.2356390078169,9,none,Fold04.Rep3
S,N,0.46377000635653,0.53622999364347,17,none,Fold04.Rep3
S,N,0.46377000635653,0.53622999364347,34,none,Fold04.Rep3
N,N,0.626161018718873,0.373838981281127,38,none,Fold04.Rep3
S,N,0.46377000635653,0.53622999364347,39,none,Fold04.Rep3
N,N,0.663966665519838,0.336033334480163,40,none,Fold04.Rep3
N,N,0.546193890279253,0.453806109720747,48,none,Fold04.Rep3
S,N,0.34504492901955,0.65495507098045,50,none,Fold04.Rep3
S,N,0.423013785521548,0.576986214478452,68,none,Fold04.Rep3
N,N,0.81864848474238,0.18135151525762,94,none,Fold04.Rep3
N,N,0.586749293717771,0.413250706282229,101,none,Fold04.Rep3
N,S,0.546193890279253,0.453806109720747,112,none,Fold04.Rep3
S,S,0.46377000635653,0.53622999364347,113,none,Fold04.Rep3
N,S,0.792815095767714,0.207184904232286,116,none,Fold04.Rep3
N,S,0.546193890279253,0.453806109720747,129,none,Fold04.Rep3
N,S,0.586749293717771,0.413250706282229,142,none,Fold04.Rep3
S,S,0.34504492901955,0.65495507098045,150,none,Fold04.Rep3
N,S,0.546193890279253,0.453806109720747,152,none,Fold04.Rep3
N,S,0.663966665519838,0.336033334480163,154,none,Fold04.Rep3
N,S,0.505016029104631,0.494983970895369,175,none,Fold04.Rep3
S,S,0.46377000635653,0.53622999364347,203,none,Fold04.Rep3
N,N,0.727885729053889,0.272114270946111,11,none,Fold05.Rep3
N,N,0.50092335384256,0.49907664615744,12,none,Fold05.Rep3
N,N,0.649384832215113,0.350615167784887,41,none,Fold05.Rep3
S,N,0.470326124904356,0.529673875095644,45,none,Fold05.Rep3
N,N,0.621003017805171,0.378996982194829,49,none,Fold05.Rep3
N,N,0.50092335384256,0.49907664615744,52,none,Fold05.Rep3
N,N,0.649384832215113,0.350615167784887,61,none,Fold05.Rep3
N,N,0.531513668839686,0.468486331160314,62,none,Fold05.Rep3
N,N,0.531513668839686,0.468486331160314,71,none,Fold05.Rep3
S,N,0.439950310756032,0.560049689243968,85,none,Fold05.Rep3
N,N,0.531513668839686,0.468486331160314,97,none,Fold05.Rep3
N,S,0.591768024934059,0.408231975065941,124,none,Fold05.Rep3
S,S,0.439950310756032,0.560049689243968,125,none,Fold05.Rep3
S,S,0.410017679907902,0.589982320092098,130,none,Fold05.Rep3
S,S,0.410017679907902,0.589982320092098,137,none,Fold05.Rep3
S,S,0.439950310756032,0.560049689243968,139,none,Fold05.Rep3
S,S,0.439950310756032,0.560049689243968,176,none,Fold05.Rep3
S,S,0.38073708331454,0.61926291668546,181,none,Fold05.Rep3
S,S,0.470326124904356,0.529673875095644,182,none,Fold05.Rep3
N,S,0.50092335384256,0.49907664615744,190,none,Fold05.Rep3
S,N,0.339957534957415,0.660042465042585,16,none,Fold06.Rep3
N,N,0.664044506475268,0.335955493524732,19,none,Fold06.Rep3
N,N,0.544147300749772,0.455852699250228,21,none,Fold06.Rep3
S,N,0.460292981248531,0.539707018751469,24,none,Fold06.Rep3
S,N,0.418905028163536,0.581094971836464,29,none,Fold06.Rep3
N,N,0.734501718989524,0.265498281010476,36,none,Fold06.Rep3
N,N,0.664044506475268,0.335955493524732,47,none,Fold06.Rep3
S,N,0.460292981248531,0.539707018751469,54,none,Fold06.Rep3
N,N,0.544147300749772,0.455852699250228,59,none,Fold06.Rep3
S,N,0.418905028163536,0.581094971836464,78,none,Fold06.Rep3
N,N,0.544147300749772,0.455852699250228,82,none,Fold06.Rep3
S,S,0.378627770728923,0.621372229271077,118,none,Fold06.Rep3
N,S,0.664044506475268,0.335955493524732,127,none,Fold06.Rep3
S,S,0.418905028163536,0.581094971836464,133,none,Fold06.Rep3
N,S,0.664044506475268,0.335955493524732,147,none,Fold06.Rep3
N,S,0.502235862886064,0.497764137113936,164,none,Fold06.Rep3
N,S,0.625571259226655,0.374428740773345,172,none,Fold06.Rep3
N,S,0.585442672835109,0.414557327164891,173,none,Fold06.Rep3
S,S,0.339957534957415,0.660042465042585,178,none,Fold06.Rep3
S,S,0.418905028163536,0.581094971836464,192,none,Fold06.Rep3
N,S,0.734501718989524,0.265498281010476,204,none,Fold06.Rep3
N,N,0.546069005749693,0.453930994250307,3,none,Fold07.Rep3
S,N,0.384622328051124,0.615377671948876,5,none,Fold07.Rep3
N,N,0.586252275426211,0.413747724573789,31,none,Fold07.Rep3
N,N,0.625319108976564,0.374680891023436,53,none,Fold07.Rep3
N,N,0.860774338259666,0.139225661740334,57,none,Fold07.Rep3
S,N,0.384622328051124,0.615377671948876,77,none,Fold07.Rep3
N,N,0.731700665755352,0.268299334244648,80,none,Fold07.Rep3
N,N,0.586252275426211,0.413747724573789,91,none,Fold07.Rep3
N,N,0.731700665755352,0.268299334244648,92,none,Fold07.Rep3
N,N,0.546069005749693,0.453930994250307,98,none,Fold07.Rep3
N,N,0.505276440874752,0.494723559125248,99,none,Fold07.Rep3
N,S,0.698375617288227,0.301624382711773,115,none,Fold07.Rep3
N,S,0.505276440874752,0.494723559125248,138,none,Fold07.Rep3
S,S,0.464413505602545,0.535586494397455,144,none,Fold07.Rep3
N,S,0.586252275426211,0.413747724573789,153,none,Fold07.Rep3
S,S,0.424022841354756,0.575977158645244,155,none,Fold07.Rep3
S,S,0.384622328051124,0.615377671948876,156,none,Fold07.Rep3
N,S,0.909933000221741,0.090066999778259,159,none,Fold07.Rep3
S,S,0.346679316929176,0.653320683070824,171,none,Fold07.Rep3
S,S,0.384622328051124,0.615377671948876,195,none,Fold07.Rep3
S,S,0.464413505602545,0.535586494397455,205,none,Fold07.Rep3
S,N,0.349947207701687,0.650052792298313,6,none,Fold08.Rep3
S,N,0.425213361035718,0.574786638964282,14,none,Fold08.Rep3
S,N,0.425213361035718,0.574786638964282,15,none,Fold08.Rep3
N,N,0.543734774289893,0.456265225710107,27,none,Fold08.Rep3
N,N,0.692346875349524,0.307653124650476,51,none,Fold08.Rep3
N,N,0.582809888359824,0.417190111640176,58,none,Fold08.Rep3
N,N,0.692346875349524,0.307653124650476,70,none,Fold08.Rep3
S,N,0.464441100510525,0.535558899489475,74,none,Fold08.Rep3
S,N,0.386905274962487,0.613094725037513,90,none,Fold08.Rep3
N,N,0.692346875349524,0.307653124650476,103,none,Fold08.Rep3
N,S,0.543734774289893,0.456265225710107,107,none,Fold08.Rep3
N,S,0.657502104182393,0.342497895817607,108,none,Fold08.Rep3
S,S,0.349947207701687,0.650052792298313,109,none,Fold08.Rep3
N,S,0.543734774289893,0.456265225710107,114,none,Fold08.Rep3
N,S,0.582809888359824,0.417190111640176,128,none,Fold08.Rep3
N,S,0.50411380463216,0.49588619536784,145,none,Fold08.Rep3
S,S,0.349947207701687,0.650052792298313,162,none,Fold08.Rep3
S,S,0.425213361035718,0.574786638964282,170,none,Fold08.Rep3
N,S,0.543734774289893,0.456265225710107,185,none,Fold08.Rep3
N,S,0.620871922921733,0.379128077078267,200,none,Fold08.Rep3
N,N,0.716691319267067,0.283308680732933,8,none,Fold09.Rep3
N,N,0.537504274170599,0.462495725829401,10,none,Fold09.Rep3
S,N,0.47278437591172,0.52721562408828,28,none,Fold09.Rep3
N,N,0.505165965843121,0.494834034156879,32,none,Fold09.Rep3
N,N,0.505165965843121,0.494834034156879,46,none,Fold09.Rep3
N,N,0.631627179501537,0.368372820498463,65,none,Fold09.Rep3
N,N,0.689647828754156,0.310352171245844,73,none,Fold09.Rep3
S,N,0.4406301559232,0.5593698440768,75,none,Fold09.Rep3
N,N,0.716691319267067,0.283308680732933,86,none,Fold09.Rep3
N,N,0.569530090699463,0.430469909300537,102,none,Fold09.Rep3
N,N,0.537504274170599,0.462495725829401,104,none,Fold09.Rep3
S,S,0.47278437591172,0.52721562408828,110,none,Fold09.Rep3
N,S,0.569530090699463,0.430469909300537,120,none,Fold09.Rep3
N,S,0.537504274170599,0.462495725829401,136,none,Fold09.Rep3
S,S,0.4406301559232,0.5593698440768,141,none,Fold09.Rep3
S,S,0.378040277340935,0.621959722659065,158,none,Fold09.Rep3
N,S,0.600984526705763,0.399015473294237,161,none,Fold09.Rep3
N,S,0.569530090699463,0.430469909300537,177,none,Fold09.Rep3
S,S,0.47278437591172,0.52721562408828,194,none,Fold09.Rep3
S,S,0.4406301559232,0.5593698440768,196,none,Fold09.Rep3
S,S,0.378040277340935,0.621959722659065,201,none,Fold09.Rep3
N,N,0.535251617658663,0.464748382341337,4,none,Fold10.Rep3
S,N,0.431283345943138,0.568716654056862,26,none,Fold10.Rep3
N,N,0.535251617658663,0.464748382341337,30,none,Fold10.Rep3
S,N,0.364661372750805,0.635338627249195,37,none,Fold10.Rep3
S,N,0.364661372750805,0.635338627249195,56,none,Fold10.Rep3
N,N,0.535251617658663,0.464748382341337,64,none,Fold10.Rep3
N,N,0.500488713062458,0.499511286937541,69,none,Fold10.Rep3
N,N,0.603438431122949,0.396561568877051,88,none,Fold10.Rep3
N,N,0.535251617658663,0.464748382341337,93,none,Fold10.Rep3
N,N,0.636243961191588,0.363756038808412,95,none,Fold10.Rep3
N,N,0.778255388378187,0.221744611621813,105,none,Fold10.Rep3
S,S,0.465721083099817,0.534278916900183,119,none,Fold10.Rep3
S,S,0.397497540708996,0.602502459291004,126,none,Fold10.Rep3
N,S,0.535251617658663,0.464748382341337,131,none,Fold10.Rep3
S,S,0.431283345943138,0.568716654056862,148,none,Fold10.Rep3
N,S,0.636243961191588,0.363756038808412,151,none,Fold10.Rep3
S,S,0.465721083099817,0.534278916900183,163,none,Fold10.Rep3
S,S,0.431283345943138,0.568716654056862,179,none,Fold10.Rep3
S,S,0.431283345943138,0.568716654056862,184,none,Fold10.Rep3
S,S,0.431283345943138,0.568716654056862,187,none,Fold10.Rep3
S,S,0.364661372750805,0.635338627249195,198,none,Fold10.Rep3
